timestamp,hour,day_of_week,month,consumption_kwh
2025-03-29 17:00:00,17,5,3,7.707069181302385
2025-03-29 18:00:00,18,5,3,6.327980273794634
2025-03-29 19:00:00,19,5,3,6.555356770243353
2025-03-29 20:00:00,20,5,3,5.780324042046624
2025-03-29 21:00:00,21,5,3,5.791274972432937
2025-03-29 22:00:00,22,5,3,5.0216942273745016
2025-03-29 23:00:00,23,5,3,1.9358447318944245
2025-03-30 00:00:00,0,6,3,1.867478930724686
2025-03-30 01:00:00,1,6,3,1.3991250176874108
2025-03-30 02:00:00,2,6,3,2.147440998734448
2025-03-30 03:00:00,3,6,3,1.7956764677347077
2025-03-30 04:00:00,4,6,3,2.1478998620841714
2025-03-30 05:00:00,5,6,3,2.152260250156595
2025-03-30 06:00:00,6,6,3,3.886837968828094
2025-03-30 07:00:00,7,6,3,5.223588894959932
2025-03-30 08:00:00,8,6,3,6.653274736298948
2025-03-30 09:00:00,9,6,3,6.363841715159209
2025-03-30 10:00:00,10,6,3,4.352956019886064
2025-03-30 11:00:00,11,6,3,4.493881773993351
2025-03-30 12:00:00,12,6,3,4.757875096558421
2025-03-30 13:00:00,13,6,3,5.018847646070084
2025-03-30 14:00:00,14,6,3,4.276563613310064
2025-03-30 15:00:00,15,6,3,5.0447667835442065
2025-03-30 16:00:00,16,6,3,4.646812697956319
2025-03-30 17:00:00,17,6,3,7.337274290283173
2025-03-30 18:00:00,18,6,3,6.863618863177672
2025-03-30 19:00:00,19,6,3,6.307846663077596
2025-03-30 20:00:00,20,6,3,6.180915926732946
2025-03-30 21:00:00,21,6,3,5.786725653496551
2025-03-30 22:00:00,22,6,3,5.097723543843769
2025-03-30 23:00:00,23,6,3,1.7715211851645818
2025-03-31 00:00:00,0,0,3,1.0918537786711922
2025-03-31 01:00:00,1,0,3,1.619608060598075
2025-03-31 02:00:00,2,0,3,0.5554684303048372
2025-03-31 03:00:00,3,0,3,0.6139517880223659
2025-03-31 04:00:00,4,0,3,1.5052441647147852
2025-03-31 05:00:00,5,0,3,1.7703550807424073
2025-03-31 06:00:00,6,0,3,4.1811080980943816
2025-03-31 07:00:00,7,0,3,4.5975812791634
2025-03-31 08:00:00,8,0,3,4.79894766579986
2025-03-31 09:00:00,9,0,3,5.845945375440833
2025-03-31 10:00:00,10,0,3,2.920298580389215
2025-03-31 11:00:00,11,0,3,3.4676392957645596
2025-03-31 12:00:00,12,0,3,3.9075868353739835
2025-03-31 13:00:00,13,0,3,3.342724475538333
2025-03-31 14:00:00,14,0,3,3.878546977660774
2025-03-31 15:00:00,15,0,3,4.463626171967865
2025-03-31 16:00:00,16,0,3,3.569014767098206
2025-03-31 17:00:00,17,0,3,6.3422803622874735
2025-03-31 18:00:00,18,0,3,5.3841626615847495
2025-03-31 19:00:00,19,0,3,5.2534554367842095
2025-03-31 20:00:00,20,0,3,4.961692880216644
2025-03-31 21:00:00,21,0,3,4.622913961297506
2025-03-31 22:00:00,22,0,3,4.951997346221686
2025-03-31 23:00:00,23,0,3,1.424038318613392
2025-04-01 00:00:00,0,1,4,0.6065280777915847
2025-04-01 01:00:00,1,1,4,1.098601911372802
2025-04-01 02:00:00,2,1,4,1.2503999599651117
2025-04-01 03:00:00,3,1,4,1.6570215097318486
2025-04-01 04:00:00,4,1,4,2.071556102847528
2025-04-01 05:00:00,5,1,4,1.3439623232688525
2025-04-01 06:00:00,6,1,4,3.787428427862083
2025-04-01 07:00:00,7,1,4,3.9969688564341537
2025-04-01 08:00:00,8,1,4,4.794620624010989
2025-04-01 09:00:00,9,1,4,5.436543349778534
2025-04-01 10:00:00,10,1,4,3.9555939784154623
2025-04-01 11:00:00,11,1,4,3.7686576962196487
2025-04-01 12:00:00,12,1,4,3.820949730131665
2025-04-01 13:00:00,13,1,4,4.060703196899496
2025-04-01 14:00:00,14,1,4,3.6148315787815934
2025-04-01 15:00:00,15,1,4,4.634853594354567
2025-04-01 16:00:00,16,1,4,2.9175957609325978
2025-04-01 17:00:00,17,1,4,6.323896231558289
2025-04-01 18:00:00,18,1,4,6.697671055345637
2025-04-01 19:00:00,19,1,4,5.502719937823999
2025-04-01 20:00:00,20,1,4,5.035755818345621
2025-04-01 21:00:00,21,1,4,4.607021830875829
2025-04-01 22:00:00,22,1,4,4.367183155515216
2025-04-01 23:00:00,23,1,4,1.7501012841939543
2025-04-02 00:00:00,0,2,4,0.16636649603459475
2025-04-02 01:00:00,1,2,4,1.6133734805185302
2025-04-02 02:00:00,2,2,4,0.4815283995863394
2025-04-02 03:00:00,3,2,4,1.094300962629576
2025-04-02 04:00:00,4,2,4,1.267642060100714
2025-04-02 05:00:00,5,2,4,1.9854213079082879
2025-04-02 06:00:00,6,2,4,3.4725216915927195
2025-04-02 07:00:00,7,2,4,4.6848690664327775
2025-04-02 08:00:00,8,2,4,5.697952416968523
2025-04-02 09:00:00,9,2,4,4.704730398162876
2025-04-02 10:00:00,10,2,4,3.63654263882398
2025-04-02 11:00:00,11,2,4,3.534245234558014
2025-04-02 12:00:00,12,2,4,4.119243621910817
2025-04-02 13:00:00,13,2,4,4.0076591109663005
2025-04-02 14:00:00,14,2,4,3.6922939758158786
2025-04-02 15:00:00,15,2,4,3.9941870196250875
2025-04-02 16:00:00,16,2,4,4.282399415694519
2025-04-02 17:00:00,17,2,4,6.17363848330908
2025-04-02 18:00:00,18,2,4,6.176131744513055
2025-04-02 19:00:00,19,2,4,4.982690816851535
2025-04-02 20:00:00,20,2,4,4.729196881619015
2025-04-02 21:00:00,21,2,4,4.938962511152151
2025-04-02 22:00:00,22,2,4,5.032986239634565
2025-04-02 23:00:00,23,2,4,1.3432072338376062
2025-04-03 00:00:00,0,3,4,0.9258880483571357
2025-04-03 01:00:00,1,3,4,0.9997165621693417
2025-04-03 02:00:00,2,3,4,0.5509481669785105
2025-04-03 03:00:00,3,3,4,1.4427680248654888
2025-04-03 04:00:00,4,3,4,1.7922730531495423
2025-04-03 05:00:00,5,3,4,1.5691638668667678
2025-04-03 06:00:00,6,3,4,3.9237545732424177
2025-04-03 07:00:00,7,3,4,4.606351291860819
2025-04-03 08:00:00,8,3,4,4.713540673237543
2025-04-03 09:00:00,9,3,4,5.223546954149671
2025-04-03 10:00:00,10,3,4,4.400548887446428
2025-04-03 11:00:00,11,3,4,3.7002278253782594
2025-04-03 12:00:00,12,3,4,3.8055526786251135
2025-04-03 13:00:00,13,3,4,3.7409832777459364
2025-04-03 14:00:00,14,3,4,4.246565528033577
2025-04-03 15:00:00,15,3,4,3.726548436389417
2025-04-03 16:00:00,16,3,4,3.300910956451251
2025-04-03 17:00:00,17,3,4,6.778521612909205
2025-04-03 18:00:00,18,3,4,6.456069769459236
2025-04-03 19:00:00,19,3,4,5.259830573704518
2025-04-03 20:00:00,20,3,4,4.3651554518019715
2025-04-03 21:00:00,21,3,4,5.153005475934769
2025-04-03 22:00:00,22,3,4,4.165487897916178
2025-04-03 23:00:00,23,3,4,1.5172121339884497
2025-04-04 00:00:00,0,4,4,0.2630697334816632
2025-04-04 01:00:00,1,4,4,1.3570389353197236
2025-04-04 02:00:00,2,4,4,0.566642488854085
2025-04-04 03:00:00,3,4,4,1.493267541949952
2025-04-04 04:00:00,4,4,4,1.4450490553547521
2025-04-04 05:00:00,5,4,4,1.368424232241342
2025-04-04 06:00:00,6,4,4,3.948956907175506
2025-04-04 07:00:00,7,4,4,4.77452738278268
2025-04-04 08:00:00,8,4,4,4.930586348899875
2025-04-04 09:00:00,9,4,4,5.483765192188994
2025-04-04 10:00:00,10,4,4,4.3512364055860155
2025-04-04 11:00:00,11,4,4,3.1733414609922375
2025-04-04 12:00:00,12,4,4,4.5957737694210525
2025-04-04 13:00:00,13,4,4,4.041742375009285
2025-04-04 14:00:00,14,4,4,3.5893751201043513
2025-04-04 15:00:00,15,4,4,3.266912655381062
2025-04-04 16:00:00,16,4,4,3.485012015469008
2025-04-04 17:00:00,17,4,4,6.618660044769784
2025-04-04 18:00:00,18,4,4,5.837208919502768
2025-04-04 19:00:00,19,4,4,6.104461972098939
2025-04-04 20:00:00,20,4,4,4.531301156325595
2025-04-04 21:00:00,21,4,4,4.745164420861578
2025-04-04 22:00:00,22,4,4,3.9383824504549314
2025-04-04 23:00:00,23,4,4,1.3464146473733294
2025-04-05 00:00:00,0,5,4,2.2058662166053176
2025-04-05 01:00:00,1,5,4,1.6316952825275788
2025-04-05 02:00:00,2,5,4,0.8094257179155437
2025-04-05 03:00:00,3,5,4,2.0805411530419398
2025-04-05 04:00:00,4,5,4,2.414035248913583
2025-04-05 05:00:00,5,5,4,2.711717901984679
2025-04-05 06:00:00,6,5,4,5.40608430907508
2025-04-05 07:00:00,7,5,4,4.871578528140381
2025-04-05 08:00:00,8,5,4,5.960315009833961
2025-04-05 09:00:00,9,5,4,6.52700300499119
2025-04-05 10:00:00,10,5,4,3.649225138177215
2025-04-05 11:00:00,11,5,4,4.726898836044248
2025-04-05 12:00:00,12,5,4,4.547216807030534
2025-04-05 13:00:00,13,5,4,4.767390930759341
2025-04-05 14:00:00,14,5,4,4.887959332848937
2025-04-05 15:00:00,15,5,4,4.4041466800312365
2025-04-05 16:00:00,16,5,4,4.090376940115177
2025-04-05 17:00:00,17,5,4,7.06366096699521
2025-04-05 18:00:00,18,5,4,6.253330192108661
2025-04-05 19:00:00,19,5,4,5.865669948445926
2025-04-05 20:00:00,20,5,4,6.18352074552882
2025-04-05 21:00:00,21,5,4,5.090482385936538
2025-04-05 22:00:00,22,5,4,5.505864828583864
2025-04-05 23:00:00,23,5,4,2.1859984114649227
2025-04-06 00:00:00,0,6,4,1.1607885690501587
2025-04-06 01:00:00,1,6,4,1.5289741390657379
2025-04-06 02:00:00,2,6,4,2.3287550217853465
2025-04-06 03:00:00,3,6,4,1.6084956818674692
2025-04-06 04:00:00,4,6,4,2.0535781232964236
2025-04-06 05:00:00,5,6,4,2.7348243573007585
2025-04-06 06:00:00,6,6,4,5.2251276360592565
2025-04-06 07:00:00,7,6,4,5.199384445582202
2025-04-06 08:00:00,8,6,4,5.449224489777125
2025-04-06 09:00:00,9,6,4,6.618947944679403
2025-04-06 10:00:00,10,6,4,5.0562200372988535
2025-04-06 11:00:00,11,6,4,4.990581325989376
2025-04-06 12:00:00,12,6,4,4.783015996459612
2025-04-06 13:00:00,13,6,4,4.476693711343629
2025-04-06 14:00:00,14,6,4,4.416710976810976
2025-04-06 15:00:00,15,6,4,4.8080437477829605
2025-04-06 16:00:00,16,6,4,4.528019460135295
2025-04-06 17:00:00,17,6,4,7.6106394371785715
2025-04-06 18:00:00,18,6,4,6.948408604668237
2025-04-06 19:00:00,19,6,4,5.6987678792960725
2025-04-06 20:00:00,20,6,4,6.332550479435386
2025-04-06 21:00:00,21,6,4,5.150775749074235
2025-04-06 22:00:00,22,6,4,5.085751319439238
2025-04-06 23:00:00,23,6,4,2.1010419768240203
2025-04-07 00:00:00,0,0,4,1.8493782564799832
2025-04-07 01:00:00,1,0,4,2.2439674224021444
2025-04-07 02:00:00,2,0,4,1.2938004842208706
2025-04-07 03:00:00,3,0,4,1.127683246835187
2025-04-07 04:00:00,4,0,4,1.6531420876123988
2025-04-07 05:00:00,5,0,4,2.1050621703495347
2025-04-07 06:00:00,6,0,4,3.983504382123342
2025-04-07 07:00:00,7,0,4,5.218084542364929
2025-04-07 08:00:00,8,0,4,4.980256871330343
2025-04-07 09:00:00,9,0,4,5.4490972356365575
2025-04-07 10:00:00,10,0,4,3.827029872601606
2025-04-07 11:00:00,11,0,4,3.9676727499224405
2025-04-07 12:00:00,12,0,4,4.284464939621447
2025-04-07 13:00:00,13,0,4,3.7530987253812307
2025-04-07 14:00:00,14,0,4,3.72556803785519
2025-04-07 15:00:00,15,0,4,3.35897641248798
2025-04-07 16:00:00,16,0,4,3.736460664027912
2025-04-07 17:00:00,17,0,4,6.561574601404845
2025-04-07 18:00:00,18,0,4,6.071337714114536
2025-04-07 19:00:00,19,0,4,6.169796973339015
2025-04-07 20:00:00,20,0,4,5.1095330248146
2025-04-07 21:00:00,21,0,4,5.017496662237005
2025-04-07 22:00:00,22,0,4,4.002659477764453
2025-04-07 23:00:00,23,0,4,1.0461220133335818
2025-04-08 00:00:00,0,1,4,1.3293263635927084
2025-04-08 01:00:00,1,1,4,1.3396408442972576
2025-04-08 02:00:00,2,1,4,0.9335244815007245
2025-04-08 03:00:00,3,1,4,1.1723221935801154
2025-04-08 04:00:00,4,1,4,0.8321903295478548
2025-04-08 05:00:00,5,1,4,1.6071883196773562
2025-04-08 06:00:00,6,1,4,4.467924697754133
2025-04-08 07:00:00,7,1,4,4.730082006442626
2025-04-08 08:00:00,8,1,4,5.088494856206266
2025-04-08 09:00:00,9,1,4,5.269909474872384
2025-04-08 10:00:00,10,1,4,3.563485435231092
2025-04-08 11:00:00,11,1,4,3.534909649887279
2025-04-08 12:00:00,12,1,4,4.228420107514617
2025-04-08 13:00:00,13,1,4,4.168389177755756
2025-04-08 14:00:00,14,1,4,4.145696278630722
2025-04-08 15:00:00,15,1,4,3.588624168609626
2025-04-08 16:00:00,16,1,4,2.6993230038313234
2025-04-08 17:00:00,17,1,4,6.688861084701478
2025-04-08 18:00:00,18,1,4,5.6966935852504195
2025-04-08 19:00:00,19,1,4,5.154889694382752
2025-04-08 20:00:00,20,1,4,5.389162997111816
2025-04-08 21:00:00,21,1,4,4.593194944032348
2025-04-08 22:00:00,22,1,4,4.863314381838828
2025-04-08 23:00:00,23,1,4,1.4477642741540213
2025-04-09 00:00:00,0,2,4,1.3245389898465885
2025-04-09 01:00:00,1,2,4,0.45361771551978625
2025-04-09 02:00:00,2,2,4,1.5358888547209577
2025-04-09 03:00:00,3,2,4,1.3054621068168843
2025-04-09 04:00:00,4,2,4,1.2916289725216974
2025-04-09 05:00:00,5,2,4,1.8073553869369003
2025-04-09 06:00:00,6,2,4,3.4012773391868905
2025-04-09 07:00:00,7,2,4,4.663461124592269
2025-04-09 08:00:00,8,2,4,4.476479964380953
2025-04-09 09:00:00,9,2,4,4.708931885662587
2025-04-09 10:00:00,10,2,4,2.951716497292665
2025-04-09 11:00:00,11,2,4,4.244113455672628
2025-04-09 12:00:00,12,2,4,3.697183381956487
2025-04-09 13:00:00,13,2,4,4.6134910839666
2025-04-09 14:00:00,14,2,4,3.7345681542126834
2025-04-09 15:00:00,15,2,4,3.1160949226394794
2025-04-09 16:00:00,16,2,4,3.1140503958003576
2025-04-09 17:00:00,17,2,4,6.744324648002776
2025-04-09 18:00:00,18,2,4,5.825869296479114
2025-04-09 19:00:00,19,2,4,5.280685081403759
2025-04-09 20:00:00,20,2,4,5.175778722687333
2025-04-09 21:00:00,21,2,4,4.950713094467018
2025-04-09 22:00:00,22,2,4,4.886299354581164
2025-04-09 23:00:00,23,2,4,1.7803615862805127
2025-04-10 00:00:00,0,3,4,0.9072038022507631
2025-04-10 01:00:00,1,3,4,0.46958092556718467
2025-04-10 02:00:00,2,3,4,0.8857251961170871
2025-04-10 03:00:00,3,3,4,1.3050740969564965
2025-04-10 04:00:00,4,3,4,1.0538362577359341
2025-04-10 05:00:00,5,3,4,1.3671396340419828
2025-04-10 06:00:00,6,3,4,4.249286584966173
2025-04-10 07:00:00,7,3,4,4.48053905937182
2025-04-10 08:00:00,8,3,4,4.901347365818416
2025-04-10 09:00:00,9,3,4,4.946601866119972
2025-04-10 10:00:00,10,3,4,3.4684998860975145
2025-04-10 11:00:00,11,3,4,3.429344847969336
2025-04-10 12:00:00,12,3,4,4.3049681038835175
2025-04-10 13:00:00,13,3,4,4.414099733889501
2025-04-10 14:00:00,14,3,4,3.210413594538365
2025-04-10 15:00:00,15,3,4,3.4272337615996937
2025-04-10 16:00:00,16,3,4,2.96204846974379
2025-04-10 17:00:00,17,3,4,5.989990426237241
2025-04-10 18:00:00,18,3,4,5.854853379737637
2025-04-10 19:00:00,19,3,4,4.920141912120588
2025-04-10 20:00:00,20,3,4,4.743027507096093
2025-04-10 21:00:00,21,3,4,4.3484170511674005
2025-04-10 22:00:00,22,3,4,4.5222467599797564
2025-04-10 23:00:00,23,3,4,1.2286996291378425
2025-04-11 00:00:00,0,4,4,0.7624162392314962
2025-04-11 01:00:00,1,4,4,1.0707283488557593
2025-04-11 02:00:00,2,4,4,0.8324392267314913
2025-04-11 03:00:00,3,4,4,1.0922998501929206
2025-04-11 04:00:00,4,4,4,2.1087206643395935
2025-04-11 05:00:00,5,4,4,2.2861844207161393
2025-04-11 06:00:00,6,4,4,3.591938937575179
2025-04-11 07:00:00,7,4,4,4.83189296715167
2025-04-11 08:00:00,8,4,4,5.2127871894504185
2025-04-11 09:00:00,9,4,4,4.790694684498953
2025-04-11 10:00:00,10,4,4,3.888171229281766
2025-04-11 11:00:00,11,4,4,4.414210873041679
2025-04-11 12:00:00,12,4,4,3.499870816935837
2025-04-11 13:00:00,13,4,4,3.6329988715942947
2025-04-11 14:00:00,14,4,4,4.3559533261710035
2025-04-11 15:00:00,15,4,4,3.907636230006917
2025-04-11 16:00:00,16,4,4,3.7812506818756306
2025-04-11 17:00:00,17,4,4,6.386235686560199
2025-04-11 18:00:00,18,4,4,6.044506936025039
2025-04-11 19:00:00,19,4,4,4.969411148675567
2025-04-11 20:00:00,20,4,4,5.530698514994798
2025-04-11 21:00:00,21,4,4,5.217835996971109
2025-04-11 22:00:00,22,4,4,4.347583530592968
2025-04-11 23:00:00,23,4,4,1.1835711143977972
2025-04-12 00:00:00,0,5,4,1.2386682595441085
2025-04-12 01:00:00,1,5,4,2.005701902407134
2025-04-12 02:00:00,2,5,4,2.079934237252055
2025-04-12 03:00:00,3,5,4,1.9760854875236173
2025-04-12 04:00:00,4,5,4,2.68908117216838
2025-04-12 05:00:00,5,5,4,2.416369107608024
2025-04-12 06:00:00,6,5,4,5.137613802703658
2025-04-12 07:00:00,7,5,4,4.892134264523154
2025-04-12 08:00:00,8,5,4,5.678807707304086
2025-04-12 09:00:00,9,5,4,5.980258296838866
2025-04-12 10:00:00,10,5,4,4.450783340596199
2025-04-12 11:00:00,11,5,4,4.451227334143314
2025-04-12 12:00:00,12,5,4,4.696299701164936
2025-04-12 13:00:00,13,5,4,5.130418868576602
2025-04-12 14:00:00,14,5,4,4.574183044538316
2025-04-12 15:00:00,15,5,4,3.956407265381186
2025-04-12 16:00:00,16,5,4,5.06049373346199
2025-04-12 17:00:00,17,5,4,7.602581631476195
2025-04-12 18:00:00,18,5,4,6.171323489611534
2025-04-12 19:00:00,19,5,4,6.575883122098078
2025-04-12 20:00:00,20,5,4,5.710581524125681
2025-04-12 21:00:00,21,5,4,5.655394886132424
2025-04-12 22:00:00,22,5,4,5.357029479825576
2025-04-12 23:00:00,23,5,4,1.9071987741968135
2025-04-13 00:00:00,0,6,4,1.5376049943318388
2025-04-13 01:00:00,1,6,4,1.5237835790734962
2025-04-13 02:00:00,2,6,4,1.4846344943739005
2025-04-13 03:00:00,3,6,4,1.6682330110311638
2025-04-13 04:00:00,4,6,4,2.2124685122004366
2025-04-13 05:00:00,5,6,4,2.2636960043556993
2025-04-13 06:00:00,6,6,4,5.184592258631266
2025-04-13 07:00:00,7,6,4,5.894898462134371
2025-04-13 08:00:00,8,6,4,5.4562072711057645
2025-04-13 09:00:00,9,6,4,6.14576180021415
2025-04-13 10:00:00,10,6,4,4.560534215900995
2025-04-13 11:00:00,11,6,4,4.787839014044367
2025-04-13 12:00:00,12,6,4,4.7792708466000375
2025-04-13 13:00:00,13,6,4,5.097072967343888
2025-04-13 14:00:00,14,6,4,4.941788320505865
2025-04-13 15:00:00,15,6,4,4.103973136745739
2025-04-13 16:00:00,16,6,4,4.708322597535531
2025-04-13 17:00:00,17,6,4,7.404916334906696
2025-04-13 18:00:00,18,6,4,6.3829141259823485
2025-04-13 19:00:00,19,6,4,6.31517513417904
2025-04-13 20:00:00,20,6,4,6.185103029470646
2025-04-13 21:00:00,21,6,4,5.466274472168255
2025-04-13 22:00:00,22,6,4,5.668531047326583
2025-04-13 23:00:00,23,6,4,2.9465108921710867
2025-04-14 00:00:00,0,0,4,0.7367168475124045
2025-04-14 01:00:00,1,0,4,0.44758215873849005
2025-04-14 02:00:00,2,0,4,1.1726386988083477
2025-04-14 03:00:00,3,0,4,1.4895868963737995
2025-04-14 04:00:00,4,0,4,1.346993278682271
2025-04-14 05:00:00,5,0,4,2.3313042653284137
2025-04-14 06:00:00,6,0,4,3.5763291124569188
2025-04-14 07:00:00,7,0,4,4.777167449212644
2025-04-14 08:00:00,8,0,4,4.645884239350224
2025-04-14 09:00:00,9,0,4,5.937751162482918
2025-04-14 10:00:00,10,0,4,4.357666313047069
2025-04-14 11:00:00,11,0,4,3.492375470563319
2025-04-14 12:00:00,12,0,4,3.7290658850701703
2025-04-14 13:00:00,13,0,4,4.343835154791921
2025-04-14 14:00:00,14,0,4,3.7940364795177968
2025-04-14 15:00:00,15,0,4,3.7808736185037626
2025-04-14 16:00:00,16,0,4,3.5708155399967856
2025-04-14 17:00:00,17,0,4,5.482130737520937
2025-04-14 18:00:00,18,0,4,5.882693469216087
2025-04-14 19:00:00,19,0,4,5.22410889037433
2025-04-14 20:00:00,20,0,4,4.91452230338631
2025-04-14 21:00:00,21,0,4,5.327452801387525
2025-04-14 22:00:00,22,0,4,3.9367370705084763
2025-04-14 23:00:00,23,0,4,1.5262439690225331
2025-04-15 00:00:00,0,1,4,0.939526088433674
2025-04-15 01:00:00,1,1,4,0.8880959326016662
2025-04-15 02:00:00,2,1,4,1.367260018987082
2025-04-15 03:00:00,3,1,4,1.3369824121508982
2025-04-15 04:00:00,4,1,4,1.667585027107991
2025-04-15 05:00:00,5,1,4,2.1372738642131446
2025-04-15 06:00:00,6,1,4,3.9792480790728892
2025-04-15 07:00:00,7,1,4,4.2551053061969
2025-04-15 08:00:00,8,1,4,4.454168357030662
2025-04-15 09:00:00,9,1,4,4.919835788008418
2025-04-15 10:00:00,10,1,4,4.740297941903312
2025-04-15 11:00:00,11,1,4,4.296909937971373
2025-04-15 12:00:00,12,1,4,3.408458992950394
2025-04-15 13:00:00,13,1,4,3.471016817302572
2025-04-15 14:00:00,14,1,4,4.141635164120999
2025-04-15 15:00:00,15,1,4,4.017944024627845
2025-04-15 16:00:00,16,1,4,3.780213705906767
2025-04-15 17:00:00,17,1,4,6.148017682578521
2025-04-15 18:00:00,18,1,4,5.838046863652622
2025-04-15 19:00:00,19,1,4,5.631151809663743
2025-04-15 20:00:00,20,1,4,5.14612863486355
2025-04-15 21:00:00,21,1,4,3.862279850900986
2025-04-15 22:00:00,22,1,4,4.3474199759901015
2025-04-15 23:00:00,23,1,4,0.8603993206192168
2025-04-16 00:00:00,0,2,4,1.1211958281298022
2025-04-16 01:00:00,1,2,4,2.1941036010413644
2025-04-16 02:00:00,2,2,4,1.1981039267561193
2025-04-16 03:00:00,3,2,4,1.0755500198543828
2025-04-16 04:00:00,4,2,4,1.8080604290110796
2025-04-16 05:00:00,5,2,4,1.943075154883685
2025-04-16 06:00:00,6,2,4,4.279809228526955
2025-04-16 07:00:00,7,2,4,4.742740237286268
2025-04-16 08:00:00,8,2,4,5.710845993585599
2025-04-16 09:00:00,9,2,4,4.7976446258696335
2025-04-16 10:00:00,10,2,4,3.750113002504403
2025-04-16 11:00:00,11,2,4,3.4284856536840427
2025-04-16 12:00:00,12,2,4,4.171093797970502
2025-04-16 13:00:00,13,2,4,3.6325253954055623
2025-04-16 14:00:00,14,2,4,3.7819420139915687
2025-04-16 15:00:00,15,2,4,3.6810021399814956
2025-04-16 16:00:00,16,2,4,3.950986859517705
2025-04-16 17:00:00,17,2,4,6.617381777576965
2025-04-16 18:00:00,18,2,4,5.389941617075228
2025-04-16 19:00:00,19,2,4,5.52197364439994
2025-04-16 20:00:00,20,2,4,4.82793949044655
2025-04-16 21:00:00,21,2,4,4.246598035729866
2025-04-16 22:00:00,22,2,4,4.352533008050431
2025-04-16 23:00:00,23,2,4,1.0775687789410142
2025-04-17 00:00:00,0,3,4,2.0217978551046065
2025-04-17 01:00:00,1,3,4,1.1731839301442784
2025-04-17 02:00:00,2,3,4,0.5000642602647025
2025-04-17 03:00:00,3,3,4,0.9750522926549651
2025-04-17 04:00:00,4,3,4,1.847893146391938
2025-04-17 05:00:00,5,3,4,2.58537710914797
2025-04-17 06:00:00,6,3,4,3.477378107451035
2025-04-17 07:00:00,7,3,4,3.748030245944382
2025-04-17 08:00:00,8,3,4,5.636614637802494
2025-04-17 09:00:00,9,3,4,5.405845670948361
2025-04-17 10:00:00,10,3,4,3.2133430790292747
2025-04-17 11:00:00,11,3,4,4.012889740125632
2025-04-17 12:00:00,12,3,4,2.8945896438268512
2025-04-17 13:00:00,13,3,4,4.001350202638864
2025-04-17 14:00:00,14,3,4,4.080017208570837
2025-04-17 15:00:00,15,3,4,4.16874616149179
2025-04-17 16:00:00,16,3,4,3.1551017908628065
2025-04-17 17:00:00,17,3,4,6.284274864561343
2025-04-17 18:00:00,18,3,4,5.5180587172299465
2025-04-17 19:00:00,19,3,4,5.602153502269727
2025-04-17 20:00:00,20,3,4,4.753632903401009
2025-04-17 21:00:00,21,3,4,4.586759664335911
2025-04-17 22:00:00,22,3,4,4.041013670304087
2025-04-17 23:00:00,23,3,4,1.461416391052805
2025-04-18 00:00:00,0,4,4,1.3944917072290637
2025-04-18 01:00:00,1,4,4,0.9061517720170345
2025-04-18 02:00:00,2,4,4,1.0664064585504087
2025-04-18 03:00:00,3,4,4,0.6215253284699244
2025-04-18 04:00:00,4,4,4,1.3194691690174638
2025-04-18 05:00:00,5,4,4,1.729918153183302
2025-04-18 06:00:00,6,4,4,5.160088668758209
2025-04-18 07:00:00,7,4,4,4.055213189690335
2025-04-18 08:00:00,8,4,4,5.473899463154757
2025-04-18 09:00:00,9,4,4,5.648743509386323
2025-04-18 10:00:00,10,4,4,3.672914733575876
2025-04-18 11:00:00,11,4,4,4.502486299354711
2025-04-18 12:00:00,12,4,4,4.097730928476348
2025-04-18 13:00:00,13,4,4,4.155663678267172
2025-04-18 14:00:00,14,4,4,3.9276404782265844
2025-04-18 15:00:00,15,4,4,4.288465658644109
2025-04-18 16:00:00,16,4,4,3.999247865304175
2025-04-18 17:00:00,17,4,4,5.9997290850015155
2025-04-18 18:00:00,18,4,4,5.360529689814275
2025-04-18 19:00:00,19,4,4,5.418807745041737
2025-04-18 20:00:00,20,4,4,4.79175600658716
2025-04-18 21:00:00,21,4,4,4.724590170153858
2025-04-18 22:00:00,22,4,4,4.934315082093835
2025-04-18 23:00:00,23,4,4,1.0180412322886263
2025-04-19 00:00:00,0,5,4,1.8339819080417676
2025-04-19 01:00:00,1,5,4,1.823209093923358
2025-04-19 02:00:00,2,5,4,2.1904836134485115
2025-04-19 03:00:00,3,5,4,1.1022061607294997
2025-04-19 04:00:00,4,5,4,1.9966597103140602
2025-04-19 05:00:00,5,5,4,2.634513476911789
2025-04-19 06:00:00,6,5,4,5.391803014916963
2025-04-19 07:00:00,7,5,4,5.103239020997518
2025-04-19 08:00:00,8,5,4,4.937607485237032
2025-04-19 09:00:00,9,5,4,6.297884578386454
2025-04-19 10:00:00,10,5,4,4.10651521624957
2025-04-19 11:00:00,11,5,4,4.123171442040514
2025-04-19 12:00:00,12,5,4,4.499150583548313
2025-04-19 13:00:00,13,5,4,4.72618985693766
2025-04-19 14:00:00,14,5,4,4.506990873618317
2025-04-19 15:00:00,15,5,4,3.7168116828370303
2025-04-19 16:00:00,16,5,4,4.719486650534675
2025-04-19 17:00:00,17,5,4,7.559950016511489
2025-04-19 18:00:00,18,5,4,6.9488373641895835
2025-04-19 19:00:00,19,5,4,5.844925731830073
2025-04-19 20:00:00,20,5,4,5.831174818767211
2025-04-19 21:00:00,21,5,4,5.547391473908217
2025-04-19 22:00:00,22,5,4,5.478857584044943
